id,commune,code_postal,niveau_prix,nombre_habitants_par_commune,annee_habitants,annee_consommation,consommation_totale,consommation_moyenne,gaz,created_at,updated_at
21282,Pouilloux,71230,1,955,2022,2024,490.89124,12.9181905263158,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21283,"Préty",71290,4,577,2011,2024,1637.88506,12.79597703125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21284,"Préty",71290,4,544,2016,2024,1637.88506,12.79597703125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21285,"Préty",71290,4,583,2022,2024,1637.88506,12.79597703125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21286,"Prissé",71960,4,1824,2011,2024,4927.83382,12.7334207235142,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21287,"Prissé",71960,4,2034,2016,2024,4927.83382,12.7334207235142,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21288,"Prissé",71960,4,1865,2022,2024,4927.83382,12.7334207235142,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21289,Rancy,71290,1,553,2011,2024,1216.23393,13.5137103333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21290,Rancy,71290,1,546,2016,2024,1216.23393,13.5137103333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21291,Rancy,71290,1,612,2022,2024,1216.23393,13.5137103333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21292,Ratenelle,71290,4,376,2011,2024,1142.13441,13.7606555421687,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21293,Ratenelle,71290,4,393,2016,2024,1142.13441,13.7606555421687,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21294,Ratenelle,71290,4,369,2022,2024,1142.13441,13.7606555421687,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21295,Remigny,71150,4,442,2011,2024,1492.17127,15.3832089690722,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21296,Remigny,71150,4,435,2016,2024,1492.17127,15.3832089690722,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21297,Remigny,71150,4,411,2022,2024,1492.17127,15.3832089690722,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21298,"La Roche-Vineuse",71960,5,1453,2011,2024,2802.83727,12.186249,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21299,"La Roche-Vineuse",71960,5,1544,2016,2024,2802.83727,12.186249,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21300,"La Roche-Vineuse",71960,5,1571,2022,2024,2802.83727,12.186249,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21301,"Romanèche-Thorins",71570,2,1905,2011,2024,5266.43096,14.1952316981132,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21302,"Romanèche-Thorins",71570,2,1993,2016,2024,5266.43096,14.1952316981132,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21303,"Romanèche-Thorins",71570,2,2002,2022,2024,5266.43096,14.1952316981132,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21304,Romenay,71470,4,1647,2011,2024,1925.20248,13.9507426086957,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21305,Romenay,71470,4,1678,2016,2024,1925.20248,13.9507426086957,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21306,Romenay,71470,4,1740,2022,2024,1925.20248,13.9507426086957,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21307,Rosey,71390,1,170,2011,2024,350.98655,15.2602847826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21308,Rosey,71390,1,164,2016,2024,350.98655,15.2602847826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21309,Rosey,71390,1,160,2022,2024,350.98655,15.2602847826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21310,Rully,71150,1,1578,2011,2024,6121.47492,15.003615,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21311,Rully,71150,1,1556,2016,2024,6121.47492,15.003615,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21312,Rully,71150,1,1581,2022,2024,6121.47492,15.003615,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21313,Saint-Albain,71260,2,534,2011,2024,1513.08944,11.82101125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21314,Saint-Albain,71260,2,502,2016,2024,1513.08944,11.82101125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21315,Saint-Albain,71260,2,548,2022,2024,1513.08944,11.82101125,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21316,Saint-Ambreuil,71240,1,532,2011,2024,1296.02606,14.0872397826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21317,Saint-Ambreuil,71240,1,507,2016,2024,1296.02606,14.0872397826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21318,Saint-Ambreuil,71240,1,525,2022,2024,1296.02606,14.0872397826087,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21319,Saint-Amour-Bellevue,71570,3,559,2011,2024,847.57373,16.9514746,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21320,Saint-Amour-Bellevue,71570,3,548,2016,2024,847.57373,16.9514746,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21321,Saint-Amour-Bellevue,71570,3,590,2022,2024,847.57373,16.9514746,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21322,Saint-Berain-sous-Sanvignes,71300,1,1035,2011,2024,1363.02342,12.1698519642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21323,Saint-Berain-sous-Sanvignes,71300,1,1097,2016,2024,1363.02342,12.1698519642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21324,Saint-Berain-sous-Sanvignes,71300,1,1106,2022,2024,1363.02342,12.1698519642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21325,"Saint-Bérain-sur-Dheune",71510,6,576,2011,2024,990.51374,12.6988941025641,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21326,"Saint-Bérain-sur-Dheune",71510,6,556,2016,2024,990.51374,12.6988941025641,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21327,"Saint-Bérain-sur-Dheune",71510,6,542,2022,2024,990.51374,12.6988941025641,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21328,Saint-Cyr,71240,1,760,2011,2024,2064.11676,13.1472405095541,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21329,Saint-Cyr,71240,1,731,2016,2024,2064.11676,13.1472405095541,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21330,Saint-Cyr,71240,1,765,2022,2024,2064.11676,13.1472405095541,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21331,Saint-Denis-de-Vaux,71640,6,285,2011,2024,734.43846,11.8457816129032,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21332,Saint-Denis-de-Vaux,71640,6,264,2016,2024,734.43846,11.8457816129032,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21333,Saint-Denis-de-Vaux,71640,6,275,2022,2024,734.43846,11.8457816129032,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21334,"Saint-Désert",71390,1,912,2011,2024,3298.4302,13.7434591666667,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21335,"Saint-Désert",71390,1,868,2016,2024,3298.4302,13.7434591666667,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21336,"Saint-Désert",71390,1,898,2022,2024,3298.4302,13.7434591666667,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21337,Saint-Didier-en-Bresse,71620,2,158,2011,2024,281.35868,12.2329860869565,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21338,Saint-Didier-en-Bresse,71620,2,184,2016,2024,281.35868,12.2329860869565,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21339,Saint-Didier-en-Bresse,71620,2,183,2022,2024,281.35868,12.2329860869565,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21340,"Saint-Étienne-en-Bresse",71370,2,840,2011,2024,1167.48275,13.419341954023,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21341,"Saint-Étienne-en-Bresse",71370,2,807,2016,2024,1167.48275,13.419341954023,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21342,"Saint-Étienne-en-Bresse",71370,2,806,2022,2024,1167.48275,13.419341954023,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21343,"Saint-Eusèbe",71210,1,1108,2011,2024,1289.15657,11.7196051818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21344,"Saint-Eusèbe",71210,1,1185,2016,2024,1289.15657,11.7196051818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21345,"Saint-Eusèbe",71210,1,1175,2022,2024,1289.15657,11.7196051818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21346,Saint-Firmin,71670,6,809,2011,2024,1587.1295,13.5652094017094,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21347,Saint-Firmin,71670,6,883,2016,2024,1587.1295,13.5652094017094,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21348,Saint-Firmin,71670,6,785,2022,2024,1587.1295,13.5652094017094,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21349,Saint-Forgeot,71400,2,496,2011,2024,1088.59287,11.580775212766,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21350,Saint-Forgeot,71400,2,481,2016,2024,1088.59287,11.580775212766,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21351,Saint-Forgeot,71400,2,434,2022,2024,1088.59287,11.580775212766,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21352,Saint-Gengoux-le-National,71460,6,1045,2011,2024,3113.60499,11.0804448042705,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21353,Saint-Gengoux-le-National,71460,6,1044,2016,2024,3113.60499,11.0804448042705,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21354,Saint-Gengoux-le-National,71460,6,1047,2022,2024,3113.60499,11.0804448042705,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21355,Saint-Germain-du-Bois,71330,5,1928,2011,2024,3440.84122,12.4218094584838,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21356,Saint-Germain-du-Bois,71330,5,1912,2016,2024,3440.84122,12.4218094584838,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21357,Saint-Germain-du-Bois,71330,5,1947,2022,2024,3440.84122,12.4218094584838,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21358,Saint-Germain-du-Plain,71370,1,2183,2011,2024,4703.23164,12.34444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21359,Saint-Germain-du-Plain,71370,1,2263,2016,2024,4703.23164,12.34444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21360,Saint-Germain-du-Plain,71370,1,2346,2022,2024,4703.23164,12.34444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21361,"Saint-Germain-lès-Buxy",71390,1,277,2011,2024,839.81479,13.3303934920635,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21362,"Saint-Germain-lès-Buxy",71390,1,269,2016,2024,839.81479,13.3303934920635,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21363,"Saint-Germain-lès-Buxy",71390,1,263,2022,2024,839.81479,13.3303934920635,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21364,Saint-Jean-de-Vaux,71640,2,406,2011,2024,1594.20981,15.0397151886792,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21365,Saint-Jean-de-Vaux,71640,2,405,2016,2024,1594.20981,15.0397151886792,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21366,Saint-Jean-de-Vaux,71640,2,389,2022,2024,1594.20981,15.0397151886792,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21367,Saint-Julien-sur-Dheune,71210,1,249,2011,2024,362.36185,10.9806621212121,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21368,Saint-Julien-sur-Dheune,71210,1,241,2016,2024,362.36185,10.9806621212121,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21369,Saint-Julien-sur-Dheune,71210,1,230,2022,2024,362.36185,10.9806621212121,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21370,"Saint-Laurent-d'Andenay",71210,1,1070,2011,2024,1478.343,10.1256369863014,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21371,"Saint-Laurent-d'Andenay",71210,1,1019,2016,2024,1478.343,10.1256369863014,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21372,"Saint-Laurent-d'Andenay",71210,1,966,2022,2024,1478.343,10.1256369863014,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21373,"Saint-Léger-sur-Dheune",71510,3,1553,2011,2024,4365.48297,13.9028120063694,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21374,"Saint-Léger-sur-Dheune",71510,3,1567,2016,2024,4365.48297,13.9028120063694,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21375,"Saint-Léger-sur-Dheune",71510,3,1554,2022,2024,4365.48297,13.9028120063694,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21376,"Saint-Loup-Géanges",71350,4,1589,2011,2024,3813.21008,13.3796844912281,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21377,"Saint-Loup-Géanges",71350,4,1627,2016,2024,3813.21008,13.3796844912281,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21378,"Saint-Loup-Géanges",71350,4,1643,2022,2024,3813.21008,13.3796844912281,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21379,Saint-Loup-de-Varennes,71240,1,1131,2011,2024,2897.13685,11.4965748015873,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21380,Saint-Loup-de-Varennes,71240,1,1156,2016,2024,2897.13685,11.4965748015873,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21381,Saint-Loup-de-Varennes,71240,1,1249,2022,2024,2897.13685,11.4965748015873,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21382,Saint-Marcel,71380,1,5816,2011,2024,17128.20254,10.9515361508951,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21383,Saint-Marcel,71380,1,6002,2016,2024,17128.20254,10.9515361508951,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21384,Saint-Marcel,71380,1,6211,2022,2024,17128.20254,10.9515361508951,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21385,Saint-Mard-de-Vaux,71640,5,280,2011,2024,579.96059,15.2621207894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21386,Saint-Mard-de-Vaux,71640,5,277,2016,2024,579.96059,15.2621207894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21387,Saint-Mard-de-Vaux,71640,5,267,2022,2024,579.96059,15.2621207894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21388,Saint-Martin-Belle-Roche,71118,2,1314,2011,2024,3420.58,3420.58,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21389,Saint-Martin-Belle-Roche,71118,2,1386,2016,2024,3420.58,3420.58,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21390,Saint-Martin-Belle-Roche,71118,2,1388,2022,2024,3420.58,3420.58,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21391,Saint-Martin-en-Bresse,71620,1,1876,2011,2024,2649.3217,12.0423713636364,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21392,Saint-Martin-en-Bresse,71620,1,1934,2016,2024,2649.3217,12.0423713636364,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21393,Saint-Martin-en-Bresse,71620,1,1902,2022,2024,2649.3217,12.0423713636364,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21394,Saint-Martin-sous-Montaigu,71640,1,343,2011,2024,1515.62618,15.9539597894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21395,Saint-Martin-sous-Montaigu,71640,1,363,2016,2024,1515.62618,15.9539597894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21396,Saint-Martin-sous-Montaigu,71640,1,328,2022,2024,1515.62618,15.9539597894737,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21397,"Saint-Maurice-en-Rivière",71620,6,561,2011,2024,1186.4833,11.299840952381,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21398,"Saint-Maurice-en-Rivière",71620,6,570,2016,2024,1186.4833,11.299840952381,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21399,"Saint-Maurice-en-Rivière",71620,6,523,2022,2024,1186.4833,11.299840952381,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21400,"Saint-Maurice-lès-Châteauneuf",71740,1,585,2011,2024,1297.09404,12.9709404,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21401,"Saint-Maurice-lès-Châteauneuf",71740,1,575,2016,2024,1297.09404,12.9709404,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21402,"Saint-Maurice-lès-Châteauneuf",71740,1,595,2022,2024,1297.09404,12.9709404,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21403,"Saint-Rémy",71100,1,6293,2011,2024,21263.77427,11.7414545941469,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21404,"Saint-Rémy",71100,1,6612,2016,2024,21263.77427,11.7414545941469,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21405,"Saint-Rémy",71100,1,6476,2022,2024,21263.77427,11.7414545941469,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21406,Saint-Sernin-du-Bois,71200,5,1826,2011,2024,4348.45845,11.848660626703,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21407,Saint-Sernin-du-Bois,71200,5,1848,2016,2024,4348.45845,11.848660626703,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21408,Saint-Sernin-du-Bois,71200,5,1729,2022,2024,4348.45845,11.848660626703,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21409,"Saint-Symphorien-d'Ancelles",71570,2,1081,2011,2024,2742.32893,12.080744185022,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21410,"Saint-Symphorien-d'Ancelles",71570,2,1176,2016,2024,2742.32893,12.080744185022,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21411,"Saint-Symphorien-d'Ancelles",71570,2,1128,2022,2024,2742.32893,12.080744185022,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21412,Saint-Symphorien-de-Marmagne,71710,6,858,2011,2024,1346.62084,11.8124635087719,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21413,Saint-Symphorien-de-Marmagne,71710,6,851,2016,2024,1346.62084,11.8124635087719,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21414,Saint-Symphorien-de-Marmagne,71710,6,832,2022,2024,1346.62084,11.8124635087719,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21415,Saint-Usuge,71500,6,1229,2011,2024,596.12498,13.548295,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21416,Saint-Usuge,71500,6,1335,2016,2024,596.12498,13.548295,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21417,Saint-Usuge,71500,6,1221,2022,2024,596.12498,13.548295,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21418,Saint-Vallier,71230,1,8975,2011,2024,27375.30222,11.8507801818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21419,Saint-Vallier,71230,1,8692,2016,2024,27375.30222,11.8507801818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21420,Saint-Vallier,71230,1,8508,2022,2024,27375.30222,11.8507801818182,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21421,"Saint-Vérand",71570,6,176,2011,2023,67.0,4.78571428571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21422,"Saint-Vérand",71570,6,167,2016,2023,67.0,4.78571428571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21423,"Saint-Vérand",71570,6,156,2022,2023,67.0,4.78571428571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21424,Saint-Yan,71600,3,1129,2011,2024,2504.62996,11.6494416744186,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21425,Saint-Yan,71600,3,1178,2016,2024,2504.62996,11.6494416744186,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21426,Saint-Yan,71600,3,1132,2022,2024,2504.62996,11.6494416744186,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21427,"La Salle",71260,2,565,2011,2024,1418.29731,12.6633688392857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21428,"La Salle",71260,2,548,2016,2024,1418.29731,12.6633688392857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21429,"La Salle",71260,2,508,2022,2024,1418.29731,12.6633688392857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21430,Salornay-sur-Guye,71250,6,842,2011,2024,2034.65419,12.7965672327044,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21431,Salornay-sur-Guye,71250,6,865,2016,2024,2034.65419,12.7965672327044,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21432,Salornay-sur-Guye,71250,6,869,2022,2024,2034.65419,12.7965672327044,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21433,"Sampigny-lès-Maranges",71150,3,165,2011,2024,447.33923,13.9793509375,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21434,"Sampigny-lès-Maranges",71150,3,142,2016,2024,447.33923,13.9793509375,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21435,"Sampigny-lès-Maranges",71150,3,134,2022,2024,447.33923,13.9793509375,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21436,"Sancé",71000,2,1886,2011,2024,5179.42153,12.0451663488372,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21437,"Sancé",71000,2,1982,2016,2024,5179.42153,12.0451663488372,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21438,"Sancé",71000,2,2158,2022,2024,5179.42153,12.0451663488372,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21439,Sanvignes-les-Mines,71410,1,4394,2011,2024,10779.85396,11.0789865981501,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21440,Sanvignes-les-Mines,71410,1,4366,2016,2024,10779.85396,11.0789865981501,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21441,Sanvignes-les-Mines,71410,1,4265,2022,2024,10779.85396,11.0789865981501,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21442,Sassenay,71530,1,1555,2011,2024,4023.58457,11.5953445821326,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21443,Sassenay,71530,1,1592,2016,2024,4023.58457,11.5953445821326,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21444,Sassenay,71530,1,1601,2022,2024,4023.58457,11.5953445821326,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21445,Savigny-sur-Grosne,71460,6,175,2011,2024,671.98826,13.1762403921569,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21446,Savigny-sur-Grosne,71460,6,173,2016,2024,671.98826,13.1762403921569,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21447,Savigny-sur-Grosne,71460,6,170,2022,2024,671.98826,13.1762403921569,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21448,Savigny-sur-Seille,71440,1,457,2011,2024,314.43453,14.9730728571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21449,Savigny-sur-Seille,71440,1,431,2016,2024,314.43453,14.9730728571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21450,Savigny-sur-Seille,71440,1,385,2022,2024,314.43453,14.9730728571429,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21451,Semur-en-Brionnais,71110,4,624,2011,2024,1190.71025,13.084728021978,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21452,Semur-en-Brionnais,71110,4,639,2016,2024,1190.71025,13.084728021978,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21453,Semur-en-Brionnais,71110,4,608,2022,2024,1190.71025,13.084728021978,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21454,Sennecey-le-Grand,71240,1,3120,2011,2024,7785.36976,12.3186230379747,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21455,Sennecey-le-Grand,71240,1,3147,2016,2024,7785.36976,12.3186230379747,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21456,Sennecey-le-Grand,71240,1,2911,2022,2024,7785.36976,12.3186230379747,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21457,Senozan,71260,2,1101,2011,2024,2498.56641,11.8979352857143,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21458,Senozan,71260,2,1121,2016,2024,2498.56641,11.8979352857143,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21459,Senozan,71260,2,1132,2022,2024,2498.56641,11.8979352857143,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21460,Serrigny-en-Bresse,71310,1,196,2011,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21461,Serrigny-en-Bresse,71310,1,201,2016,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21462,Serrigny-en-Bresse,71310,1,187,2022,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21463,Sevrey,71100,1,1406,2011,2024,2963.42943,9.62152412337662,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21464,Sevrey,71100,1,1231,2016,2024,2963.42943,9.62152412337662,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21465,Sevrey,71100,1,1208,2022,2024,2963.42943,9.62152412337662,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21466,Simandre,71290,5,1629,2011,2024,2195.0475,11.8013306451613,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21467,Simandre,71290,5,1716,2016,2024,2195.0475,11.8013306451613,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
21468,Simandre,71290,5,1744,2022,2024,2195.0475,11.8013306451613,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
